unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1617256800000,2021-04-01 06:00:00,BTC/USD,58819.47,59054.98,58700.56,58765.5,9.8780869091,580490.716256716
1617253200000,2021-04-01 05:00:00,BTC/USD,58935.32,59007.37,58748.21,58819.47,10.0149580649,589074.5254496436
1617249600000,2021-04-01 04:00:00,BTC/USD,59143.58,59276.43,58660.0,58935.32,40.2647375426,2373015.1917891447
1617246000000,2021-04-01 03:00:00,BTC/USD,59133.63,59193.53,58961.04,59143.58,38.9036915676,2300903.594523676
1617242400000,2021-04-01 02:00:00,BTC/USD,59217.0,59346.26,59056.39,59133.63,20.0678707559,1186686.0441672108
1617238800000,2021-04-01 01:00:00,BTC/USD,59257.2,59361.7,58956.43,59217.0,38.3239659245,2269430.2901511164
1617235200000,2021-04-01 00:00:00,BTC/USD,58803.84,59257.2,58780.02,59257.2,58.2180647113,3449839.5042104465
1617231600000,2021-03-31 23:00:00,BTC/USD,58655.46,58952.0,58600.0,58803.84,28.3307823121,1665958.7901555584
1617228000000,2021-03-31 22:00:00,BTC/USD,58934.87,59050.7,58625.0,58655.46,44.4744728112,2608670.660998429
1617224400000,2021-03-31 21:00:00,BTC/USD,59000.61,59300.0,58750.1,58934.87,41.7654103638,2461439.0302872057
1617220800000,2021-03-31 20:00:00,BTC/USD,58650.4,59114.28,58347.12,59000.61,220.3527621001,13000947.37909078
1617217200000,2021-03-31 19:00:00,BTC/USD,59314.68,59600.0,58508.26,58650.4,147.8791287017,8673170.050006187
1617213600000,2021-03-31 18:00:00,BTC/USD,59257.6,59593.01,59179.52,59314.68,71.0000325988,4211344.21358739
1617210000000,2021-03-31 17:00:00,BTC/USD,59002.68,59324.24,58935.38,59257.6,67.4679357673,3997987.9505243567
1617206400000,2021-03-31 16:00:00,BTC/USD,59308.24,59666.62,58799.11,59002.68,131.2944289835,7746723.179096176
1617202800000,2021-03-31 15:00:00,BTC/USD,58608.4,59479.66,58608.4,59308.24,128.3732817198,7613593.40182551
1617199200000,2021-03-31 14:00:00,BTC/USD,58580.88,58764.66,58388.29,58608.4,60.3309353009,3535899.588489268
1617195600000,2021-03-31 13:00:00,BTC/USD,58163.68,58822.94,58058.83,58580.88,103.9207337981,6087768.0361384405
1617192000000,2021-03-31 12:00:00,BTC/USD,58036.32,58343.21,57707.83,58163.68,53.3565693204,3103414.423849563
1617188400000,2021-03-31 11:00:00,BTC/USD,57745.09,58135.72,57678.73,58036.32,22.9780566241,1333561.8472143873
1617184800000,2021-03-31 10:00:00,BTC/USD,57963.6,58082.59,57312.61,57745.09,30.6414501661,1769393.2975719594
1617181200000,2021-03-31 09:00:00,BTC/USD,58034.28,58257.02,57709.82,57963.6,19.7422591975,1144332.415220211
1617177600000,2021-03-31 08:00:00,BTC/USD,58167.57,58222.43,56880.0,58034.28,127.0193341346,7371475.602580934
1617174000000,2021-03-31 07:00:00,BTC/USD,59700.31,59794.02,57500.0,58167.57,123.3218519524,7173332.455970864
1617170400000,2021-03-31 06:00:00,BTC/USD,58741.18,59800.0,58698.65,59700.31,70.0105410198,4179651.002149776
1617166800000,2021-03-31 05:00:00,BTC/USD,58741.46,58756.3,58562.21,58741.18,15.5586403802,913932.8951285967
1617163200000,2021-03-31 04:00:00,BTC/USD,58621.67,58797.32,58510.85,58741.46,16.2179712312,952667.3083586856
1617159600000,2021-03-31 03:00:00,BTC/USD,58686.18,58753.19,58442.92,58621.67,22.9445645013,1345048.6884889232
1617156000000,2021-03-31 02:00:00,BTC/USD,58931.1,58948.94,58668.78,58686.18,15.327164783,899492.751344799
1617152400000,2021-03-31 01:00:00,BTC/USD,59050.0,59082.16,58829.84,58931.1,28.8479725731,1700042.7565026134
1617148800000,2021-03-31 00:00:00,BTC/USD,58768.86,59077.96,58688.23,59050.0,36.2095218862,2138172.26738011
1617145200000,2021-03-30 23:00:00,BTC/USD,58689.23,58802.7,58544.92,58768.86,51.8846096738,3049199.3620741977
1617141600000,2021-03-30 22:00:00,BTC/USD,58750.25,58958.81,58616.21,58689.23,59.2353864848,3476479.221545319
1617138000000,2021-03-30 21:00:00,BTC/USD,58680.17,58905.6,58593.75,58750.25,27.7428774146,1629900.9838271036
1617134400000,2021-03-30 20:00:00,BTC/USD,59127.33,59131.74,58420.0,58680.17,30.8297556777,1809095.3042259011
1617130800000,2021-03-30 19:00:00,BTC/USD,58894.09,59127.33,58748.21,59127.33,34.1375976427,2018465.001227145
1617127200000,2021-03-30 18:00:00,BTC/USD,58728.71,59154.88,58728.51,58894.09,63.5711169491,3743963.0830008206
1617123600000,2021-03-30 17:00:00,BTC/USD,58716.15,58894.8,58680.23,58728.71,37.0495154181,2175870.246630124
1617120000000,2021-03-30 16:00:00,BTC/USD,58543.51,58856.72,58470.66,58716.15,28.7469178957,1687908.3432016056
1617116400000,2021-03-30 15:00:00,BTC/USD,58878.0,58956.41,58503.7,58543.51,47.5496777563,2783725.035222727
1617112800000,2021-03-30 14:00:00,BTC/USD,58901.61,59000.0,58647.95,58878.0,47.5198024322,2797870.9276030716
1617109200000,2021-03-30 13:00:00,BTC/USD,59177.23,59280.0,58838.4,58901.61,54.3186587174,3199456.451495395
1617105600000,2021-03-30 12:00:00,BTC/USD,59246.26,59385.0,59051.52,59177.23,42.2526899866,2500397.153455725
1617102000000,2021-03-30 11:00:00,BTC/USD,58878.14,59290.95,58860.0,59246.26,46.8595855115,2776255.186706562
1617098400000,2021-03-30 10:00:00,BTC/USD,58844.94,59304.97,58624.66,58878.14,75.7545780487,4460288.651992286
1617094800000,2021-03-30 09:00:00,BTC/USD,57968.02,58888.0,57868.02,58844.94,58.1257766386,3420407.838751819
1617091200000,2021-03-30 08:00:00,BTC/USD,58129.29,58196.66,57747.85,57968.02,17.6543134511,1023385.5952196337
1617087600000,2021-03-30 07:00:00,BTC/USD,58053.51,58250.0,57968.03,58129.29,15.7987867366,918372.255859975
1617084000000,2021-03-30 06:00:00,BTC/USD,57653.65,58244.0,57483.13,58053.51,23.8086410977,1382175.1840517381
1617080400000,2021-03-30 05:00:00,BTC/USD,57589.45,57668.59,57326.83,57653.65,22.3227326732,1286987.0165842373
1617076800000,2021-03-30 04:00:00,BTC/USD,57155.81,57777.75,57024.4,57589.45,45.4801634336,2619177.5980511354
1617073200000,2021-03-30 03:00:00,BTC/USD,57279.59,57339.67,57076.84,57155.81,47.7687626445,2730262.3216441395
1617069600000,2021-03-30 02:00:00,BTC/USD,57377.65,57384.33,57158.32,57279.59,30.3755781171,1739900.66056046
1617066000000,2021-03-30 01:00:00,BTC/USD,57526.52,57581.14,57229.59,57377.65,71.438934049,4098998.154236605
1617062400000,2021-03-30 00:00:00,BTC/USD,57605.13,57731.0,57394.41,57526.52,28.0188740686,1611828.3194847992
1617058800000,2021-03-29 23:00:00,BTC/USD,57732.34,57796.33,57312.62,57605.13,39.7468392695,2289621.8432086525
1617055200000,2021-03-29 22:00:00,BTC/USD,57561.7,57901.01,57487.5,57732.34,32.451185499,1873482.8746313374
1617051600000,2021-03-29 21:00:00,BTC/USD,57221.32,57675.61,57182.55,57561.7,71.3213530813,4105378.329659866
1617048000000,2021-03-29 20:00:00,BTC/USD,57708.45,57738.78,57100.0,57221.32,60.7758276713,3477673.083444312
1617044400000,2021-03-29 19:00:00,BTC/USD,57787.5,57840.55,57428.98,57708.45,42.5713076908,2456724.181309147
1617040800000,2021-03-29 18:00:00,BTC/USD,57891.89,57999.99,57561.35,57787.5,121.7866531986,7037746.221714098
1617037200000,2021-03-29 17:00:00,BTC/USD,57606.92,58290.0,57574.36,57891.89,112.1979755116,6495352.856540241
1617033600000,2021-03-29 16:00:00,BTC/USD,57726.57,57865.39,57195.07,57606.92,129.5218748027,7461356.280009155
1617030000000,2021-03-29 15:00:00,BTC/USD,58165.93,58199.33,57312.62,57726.57,117.6082869337,6789123.0082583185
1617026400000,2021-03-29 14:00:00,BTC/USD,57968.33,58421.38,57845.26,58165.93,464.831553426,27037359.598367978
1617022800000,2021-03-29 13:00:00,BTC/USD,58018.8,58225.61,57824.27,57968.33,83.7935684142,4857373.225711922
1617019200000,2021-03-29 12:00:00,BTC/USD,57903.21,58430.77,57787.62,58018.8,110.6359350825,6418964.190364551
1617015600000,2021-03-29 11:00:00,BTC/USD,58054.8,58100.0,57643.32,57903.21,105.7629157979,6124012.323658122
1617012000000,2021-03-29 10:00:00,BTC/USD,57937.59,58309.01,57809.76,58054.8,78.3068780435,4546090.143439785
1617008400000,2021-03-29 09:00:00,BTC/USD,57102.81,58181.81,56998.39,57937.59,101.9095670661,5904394.713753204
1617004800000,2021-03-29 08:00:00,BTC/USD,55904.51,57201.01,55904.51,57102.81,67.9349131469,3879274.437793933
1617001200000,2021-03-29 07:00:00,BTC/USD,55391.81,56136.94,55360.4,55904.51,36.6870015441,2050968.8446921539
1616997600000,2021-03-29 06:00:00,BTC/USD,55050.85,55482.07,55014.02,55391.81,21.4904230252,1190393.4290315034
1616994000000,2021-03-29 05:00:00,BTC/USD,55339.28,55406.99,54889.09,55050.85,26.4830661188,1457915.300446141
1616990400000,2021-03-29 04:00:00,BTC/USD,55351.0,55504.49,55113.95,55339.28,16.8366051741,931725.6079789686
1616986800000,2021-03-29 03:00:00,BTC/USD,55353.94,55534.49,55254.7,55351.0,17.0088820424,941458.6299288824
1616983200000,2021-03-29 02:00:00,BTC/USD,55241.57,55512.99,55133.74,55353.94,11.6603650271,645447.1460881918
1616979600000,2021-03-29 01:00:00,BTC/USD,55394.62,55498.18,54977.47,55241.57,18.5944043065,1027184.0871058211
1616976000000,2021-03-29 00:00:00,BTC/USD,55794.47,55903.53,55300.73,55394.62,21.7297820109,1203713.0171766414
1616972400000,2021-03-28 23:00:00,BTC/USD,55645.67,55867.0,55514.65,55794.47,23.1263985898,1290325.1523266386
1616968800000,2021-03-28 22:00:00,BTC/USD,55156.27,55673.03,55036.27,55645.67,18.8076250496,1046562.8969937752
1616965200000,2021-03-28 21:00:00,BTC/USD,54848.95,55307.96,54822.68,55156.27,34.9929593655,1930081.1148625466
1616961600000,2021-03-28 20:00:00,BTC/USD,55240.83,55240.83,54801.56,54848.95,25.39256952,1392755.7759740038
1616958000000,2021-03-28 19:00:00,BTC/USD,55209.04,55426.35,54711.01,55240.83,49.0331678444,2708632.889253967
1616954400000,2021-03-28 18:00:00,BTC/USD,55991.33,56000.0,55138.57,55209.04,43.5054078641,2401891.8029854116
1616950800000,2021-03-28 17:00:00,BTC/USD,56300.0,56300.0,55843.0,55991.33,17.1597382143,960796.565070482
1616947200000,2021-03-28 16:00:00,BTC/USD,56372.2,56498.39,55991.25,56300.0,19.3392677916,1088800.7766670801
1616943600000,2021-03-28 15:00:00,BTC/USD,55818.19,56379.09,55666.71,56372.2,25.9769209854,1464376.1851731658
1616940000000,2021-03-28 14:00:00,BTC/USD,55780.46,55853.02,55520.03,55818.19,11.3255112587,632169.5392852558
1616936400000,2021-03-28 13:00:00,BTC/USD,55514.14,55907.72,55500.0,55780.46,11.7721557691,656656.2639920517
1616932800000,2021-03-28 12:00:00,BTC/USD,55803.26,56000.0,55300.73,55514.14,19.0441247094,1057218.2052950908
1616929200000,2021-03-28 11:00:00,BTC/USD,56135.52,56135.52,55802.12,55803.26,7.3778641061,411708.86895736586
1616925600000,2021-03-28 10:00:00,BTC/USD,56098.67,56195.56,55745.3,56135.52,12.3545119925,693526.9550452236
1616922000000,2021-03-28 09:00:00,BTC/USD,56309.29,56576.23,56066.03,56098.67,7.3289053072,411141.84028986143
1616918400000,2021-03-28 08:00:00,BTC/USD,56242.48,56309.29,56004.4,56309.29,11.2168493475,631612.8227946883
1616914800000,2021-03-28 07:00:00,BTC/USD,55963.04,56318.71,55900.39,56242.48,6.5160751129,366480.224215776
1616911200000,2021-03-28 06:00:00,BTC/USD,56304.56,56319.73,55888.0,55963.04,5.4150666051,303043.5890238755
1616907600000,2021-03-28 05:00:00,BTC/USD,56283.22,56410.66,56112.73,56304.56,12.8826970806,725354.5907364675
1616904000000,2021-03-28 04:00:00,BTC/USD,56094.03,56507.2,56094.03,56283.22,21.8837269436,1231686.6179865664
1616900400000,2021-03-28 03:00:00,BTC/USD,55821.07,56244.77,55780.32,56094.03,94.4301162308,5296965.772753982
1616896800000,2021-03-28 02:00:00,BTC/USD,56132.02,56153.46,55801.08,55821.07,14.3008226408,798287.2216896816
1616893200000,2021-03-28 01:00:00,BTC/USD,56047.07,56218.48,55835.33,56132.02,22.325295126,1253163.9125185346
1616889600000,2021-03-28 00:00:00,BTC/USD,55863.92,56124.52,55612.88,56047.07,53.0456239072,2973051.796320512
1616886000000,2021-03-27 23:00:00,BTC/USD,56422.07,56480.1,55800.0,55863.92,12.7367859966,711526.7939711827
1616882400000,2021-03-27 22:00:00,BTC/USD,56473.47,56561.5,56072.27,56422.07,8.1671201233,460805.8232952412
1616878800000,2021-03-27 21:00:00,BTC/USD,55913.82,56624.33,55748.4,56473.47,26.9290017441,1520774.172125379
1616875200000,2021-03-27 20:00:00,BTC/USD,55826.31,55955.64,55719.01,55913.82,20.1699589632,1127779.4548757514
1616871600000,2021-03-27 19:00:00,BTC/USD,55755.74,55947.43,55679.6,55826.31,18.3012957129,1021693.8078700263
1616868000000,2021-03-27 18:00:00,BTC/USD,56121.91,56121.91,55612.98,55755.74,44.898659099,2503357.9630724783
1616864400000,2021-03-27 17:00:00,BTC/USD,56161.05,56310.67,55899.22,56121.91,77.2232123124,4333914.1713074045
1616860800000,2021-03-27 16:00:00,BTC/USD,54991.13,56200.0,54974.99,56161.05,147.2166370845,8267840.91613446
1616857200000,2021-03-27 15:00:00,BTC/USD,54674.37,55102.68,54561.91,54991.13,35.5473033405,1954786.3791468698
1616853600000,2021-03-27 14:00:00,BTC/USD,54769.31,54769.31,54427.36,54674.37,8.5134445721,465467.21850948705
1616850000000,2021-03-27 13:00:00,BTC/USD,54265.29,54877.94,54113.38,54769.31,14.03113791,768475.7418455421
1616846400000,2021-03-27 12:00:00,BTC/USD,54451.74,54621.69,53990.0,54265.29,20.4876445887,1111767.9750227362
1616842800000,2021-03-27 11:00:00,BTC/USD,54699.5,54814.6,54371.63,54451.74,24.8693766369,1354180.8305945531
1616839200000,2021-03-27 10:00:00,BTC/USD,55032.26,55135.97,54699.5,54699.5,26.2190003492,1434166.2096010654
1616835600000,2021-03-27 09:00:00,BTC/USD,54953.69,55032.26,54818.39,55032.26,6.1032419562,335875.198176507
1616832000000,2021-03-27 08:00:00,BTC/USD,54951.0,55168.27,54707.4,54953.69,4.3532428213,239226.75649644563
1616828400000,2021-03-27 07:00:00,BTC/USD,55048.13,55109.21,54791.78,54951.0,15.5374918975,853800.7172595225
1616824800000,2021-03-27 06:00:00,BTC/USD,55211.94,55341.79,55020.23,55048.13,7.1061124475,391178.20180459815
1616821200000,2021-03-27 05:00:00,BTC/USD,54987.17,55397.1,54752.78,55211.94,12.384433568,683768.603090402
1616817600000,2021-03-27 04:00:00,BTC/USD,54804.02,55253.58,54719.41,54987.17,15.4764571024,851006.5776873762
1616814000000,2021-03-27 03:00:00,BTC/USD,54817.0,54867.15,54604.0,54804.02,63.8560415076,3499567.77590334
1616810400000,2021-03-27 02:00:00,BTC/USD,54772.96,54944.13,54500.0,54817.0,30.5940897493,1677076.217787378
1616806800000,2021-03-27 01:00:00,BTC/USD,54821.95,55031.57,54643.42,54772.96,28.5666355662,1564679.18720205
1616803200000,2021-03-27 00:00:00,BTC/USD,55061.72,55627.21,54806.35,54821.95,53.8525715268,2952302.983613653
1616799600000,2021-03-26 23:00:00,BTC/USD,54444.21,55122.0,54393.0,55061.72,35.7374741356,1967766.7943616495
1616796000000,2021-03-26 22:00:00,BTC/USD,54642.03,54855.24,54400.01,54444.21,36.3876993278,1981099.543619602
1616792400000,2021-03-26 21:00:00,BTC/USD,54001.03,54678.21,54001.03,54642.03,70.8332040872,3870470.062728905
1616788800000,2021-03-26 20:00:00,BTC/USD,53841.0,54342.55,53841.0,54001.03,131.5969556622,7106371.1506231325
1616785200000,2021-03-26 19:00:00,BTC/USD,53730.6,53893.23,53600.25,53841.0,70.3127653788,3785709.6007599705
1616781600000,2021-03-26 18:00:00,BTC/USD,53875.48,53966.09,53535.9,53730.6,92.1965219907,4953774.444473506
1616778000000,2021-03-26 17:00:00,BTC/USD,53825.82,54000.0,53570.47,53875.48,87.7315705076,4726580.472250794
1616774400000,2021-03-26 16:00:00,BTC/USD,53305.07,54088.88,52933.68,53825.82,133.8501384162,7204593.457365466
1616770800000,2021-03-26 15:00:00,BTC/USD,53460.83,53568.69,53257.79,53305.07,185.13370519,9868565.114512313
1616767200000,2021-03-26 14:00:00,BTC/USD,53356.81,53549.73,53148.04,53460.83,58.2697452297,3115148.9438683027
1616763600000,2021-03-26 13:00:00,BTC/USD,53045.3,53366.4,52800.0,53356.81,60.2342948735,3213909.827049313
1616760000000,2021-03-26 12:00:00,BTC/USD,52740.43,53237.7,52507.02,53045.3,57.9770580645,3075410.438148822
1616756400000,2021-03-26 11:00:00,BTC/USD,53419.49,53469.14,52596.32,52740.43,93.5921454,4936089.993018522
1616752800000,2021-03-26 10:00:00,BTC/USD,53366.62,53603.3,53225.13,53419.49,25.5235723461,1363456.2177067655
1616749200000,2021-03-26 09:00:00,BTC/USD,53410.83,53651.87,53259.78,53366.62,35.1184511855,1874153.039405128
1616745600000,2021-03-26 08:00:00,BTC/USD,53626.32,53894.02,53232.5,53410.83,51.3373524631,2741970.605056715
1616742000000,2021-03-26 07:00:00,BTC/USD,52624.93,53675.04,52440.0,53626.32,138.8704618871,7447111.827705428
1616738400000,2021-03-26 06:00:00,BTC/USD,52835.94,52916.2,52520.01,52624.93,58.7343804385,3090892.659169432
1616734800000,2021-03-26 05:00:00,BTC/USD,52728.1,52918.2,52546.27,52835.94,24.8412856854,1312512.6799966532
1616731200000,2021-03-26 04:00:00,BTC/USD,52450.8,52800.0,52205.36,52728.1,30.1639165382,1590486.0076178634
1616727600000,2021-03-26 03:00:00,BTC/USD,51684.43,52704.61,51684.43,52450.8,29.6746870947,1556461.077866691
1616724000000,2021-03-26 02:00:00,BTC/USD,52298.64,52403.87,51546.47,51684.43,52.5559899861,2716326.3855172866
1616720400000,2021-03-26 01:00:00,BTC/USD,52093.44,52403.69,52006.27,52298.64,18.3086788697,957519.0050820472
1616716800000,2021-03-26 00:00:00,BTC/USD,51330.47,52285.24,51285.01,52093.44,38.6763860001,2014785.9935130496
1616713200000,2021-03-25 23:00:00,BTC/USD,51759.82,52065.5,51250.0,51330.47,41.9098062375,2151250.0517798066
1616709600000,2021-03-25 22:00:00,BTC/USD,52438.59,52731.17,51636.66,51759.82,62.8386391837,3252516.653193259
1616706000000,2021-03-25 21:00:00,BTC/USD,52015.11,52605.42,52000.0,52438.59,43.0679757951,2258423.9248491726
1616702400000,2021-03-25 20:00:00,BTC/USD,52162.91,52675.0,51818.87,52015.11,58.2760168701,3031233.4278601073
1616698800000,2021-03-25 19:00:00,BTC/USD,52239.6,52309.95,51653.66,52162.91,64.979880317,3389539.6487864424
1616695200000,2021-03-25 18:00:00,BTC/USD,51653.63,52531.91,51520.6,52239.6,72.6705236951,3796279.089622546
1616691600000,2021-03-25 17:00:00,BTC/USD,51308.2,51833.12,51141.39,51653.63,44.6661739351,2307170.021959299
1616688000000,2021-03-25 16:00:00,BTC/USD,50961.86,51703.01,50573.33,51308.2,49.7437266973,2552261.0781304077
1616684400000,2021-03-25 15:00:00,BTC/USD,51298.05,51496.7,50421.51,50961.86,415.1630602047,21157481.75132349
1616680800000,2021-03-25 14:00:00,BTC/USD,51665.2,52082.28,51040.21,51298.05,139.5536774896,7158831.525545376
1616677200000,2021-03-25 13:00:00,BTC/USD,51081.9,51984.27,50429.47,51665.2,196.6286817848,10158860.170148049
1616673600000,2021-03-25 12:00:00,BTC/USD,52132.89,52308.49,50387.01,51081.9,191.5712038378,9785821.077322116
1616670000000,2021-03-25 11:00:00,BTC/USD,52967.51,53148.77,52132.89,52132.89,25.5298222619,1330943.415699184
1616666400000,2021-03-25 10:00:00,BTC/USD,52941.48,53040.95,52500.64,52967.51,11.754563737,622609.9722851849
1616662800000,2021-03-25 09:00:00,BTC/USD,52634.88,53022.73,52372.69,52941.48,17.0599432294,903178.6432804157
1616659200000,2021-03-25 08:00:00,BTC/USD,52258.25,52774.56,52100.0,52634.88,31.8271230463,1675216.8022872347
1616655600000,2021-03-25 07:00:00,BTC/USD,52973.21,53127.84,52258.0,52258.25,17.0036392473,888580.4306952152
1616652000000,2021-03-25 06:00:00,BTC/USD,52714.49,53234.52,52676.1,52973.21,20.9279478319,1108620.5753682833
1616648400000,2021-03-25 05:00:00,BTC/USD,52281.66,52870.43,52141.36,52714.49,28.7334179884,1514667.475215332
1616644800000,2021-03-25 04:00:00,BTC/USD,52152.85,52516.72,51901.22,52281.66,63.8643157849,3338932.443998775
1616641200000,2021-03-25 03:00:00,BTC/USD,52262.08,52589.23,51824.19,52152.85,50.7376920898,2646115.244905526
1616637600000,2021-03-25 02:00:00,BTC/USD,51858.24,52571.27,51533.89,52262.08,65.9566330242,3447030.8316413825
1616634000000,2021-03-25 01:00:00,BTC/USD,52627.68,52750.87,51726.16,51858.24,155.8833316529,8083835.224855686
1616630400000,2021-03-25 00:00:00,BTC/USD,52301.0,52780.12,52001.0,52627.68,105.4207507251,5548049.534520331
1616626800000,2021-03-24 23:00:00,BTC/USD,52500.01,52974.17,52298.4,52301.0,150.3176777168,7861764.862266357
1616623200000,2021-03-24 22:00:00,BTC/USD,53731.42,53746.94,51745.83,52500.01,340.2756933844,17864477.305437934
1616619600000,2021-03-24 21:00:00,BTC/USD,54097.91,54229.91,53572.34,53731.42,42.0821471369,2261133.5223145713
1616616000000,2021-03-24 20:00:00,BTC/USD,54710.78,54710.78,53200.0,54097.91,298.3089798273,16137892.342889091
1616612400000,2021-03-24 19:00:00,BTC/USD,55333.72,55500.0,54574.0,54710.78,90.5054396884,4951623.199595321
